time,EC급액,EC배액,pH급액,pH배액,저울급액,저울배액,온도토양,온도급액,온도배액,내부이산화탄소,내부광량,내부PT100온도센서1번건구,내부PT100온도센서2번습구,내부PT100온도센서3번,내부PT100센서를이용한계산습도
2021-11-12 06:11:17,2.32308,2.04589,6.755,6.974,5.019866,0.080345,12.1875,12.8125,12.9375,612,0,13.27276,12.49766,13.07057,95.05717
2021-11-12 06:11:29,2.32243,2.04589,6.752,6.965,5.022445,0.081081,12.1875,12.8125,12.875,612,0,13.23909,12.43013,13.1381,94.84488
2021-11-12 06:11:40,2.32259,2.04572,6.751,6.974,5.019947,0.080799,12.1875,12.8125,12.875,613,0,13.20543,12.49766,13.1381,95.47551
2021-11-12 06:12:36,2.32269,2.04597,6.753,6.971,5.019051,0.080324,12.125,12.8125,12.9375,615,0,13.23909,12.49766,13.10423,95.26609
2021-11-12 06:13:36,2.32264,2.04564,6.753,6.968,5.020436,0.080393,12.125,12.8125,12.875,615,0,13.30662,12.43013,13.1381,94.42818
2021-11-12 06:13:47,2.32263,2.04603,6.751,6.983,5.018264,0.080077,12.125,12.8125,12.875,615,0,13.27276,12.53133,13.1381,95.2673
2021-11-12 06:14:10,2.32265,2.04544,6.754,6.97,5.02087,0.080311,12.125,12.8125,12.875,617,0,13.27276,12.464,13.10423,94.84746
2021-11-12 06:15:06,2.32268,2.04592,6.752,6.978,5.018997,0.080551,12.1875,12.8125,12.875,614,0,13.30662,12.464,13.1381,94.63828
2021-11-12 06:15:17,2.32243,2.04501,6.753,6.972,5.019974,0.081006,12.1875,12.8125,12.875,614,0,13.30662,12.53133,13.17176,95.0572
2021-11-12 06:15:42,2.32243,2.04541,6.751,6.971,5.019322,0.080496,12.1875,12.8125,12.875,615,0,13.30662,12.464,13.1381,94.63828
2021-11-12 06:15:53,2.32192,2.0455,6.753,6.972,5.018508,0.080145,12.125,12.8125,12.875,615,0,13.30662,12.53133,13.1381,95.0572
2021-11-12 06:16:05,2.3226,2.04561,6.751,6.981,5.018671,0.079664,12.125,12.8125,12.875,614,0,13.30662,12.53133,13.17176,95.0572
2021-11-12 06:16:16,2.32257,2.04573,6.754,6.969,5.018997,0.080854,12.125,12.8125,12.875,614,0.356647,13.27276,12.464,13.1381,94.84746
2021-11-12 06:18:00,2.32267,2.0455,6.753,6.982,5.017612,0.080806,12.1875,12.8125,12.875,614,0,13.30662,12.49766,13.1381,94.84753
2021-11-12 06:18:33,2.32254,2.04555,6.753,6.963,5.016173,0.080104,12.1875,12.8125,12.875,615,0,13.27276,12.49766,13.10423,95.05717
2021-11-12 06:18:44,2.32251,2.04578,6.752,6.973,5.016825,0.080249,12.1875,12.8125,12.875,613,0,13.27276,12.464,13.1381,94.84746
2021-11-12 06:19:07,2.32258,2.04578,6.755,6.966,5.017178,0.080042,12.1875,12.8125,12.875,612,0,13.27276,12.53133,13.10423,95.2673
2021-11-12 06:19:18,2.32218,2.04536,6.755,6.976,5.017124,0.080125,12.1875,12.8125,12.875,614,0,13.27276,12.49766,13.10423,95.05717
2021-11-12 06:19:41,2.32216,2.04499,6.754,6.972,5.018861,0.080503,12.125,12.8125,12.875,617,0,13.27276,12.43013,13.07057,94.63689
2021-11-12 06:19:52,2.32287,2.0454,6.752,6.974,5.016961,0.080311,12.125,12.8125,12.875,617,0,13.27276,12.464,13.1381,94.84746
2021-11-12 06:20:04,2.32251,2.04569,6.755,6.967,5.01878,0.080606,12.125,12.8125,12.875,617,0,13.27276,12.49766,13.07057,95.05717
2021-11-12 06:20:15,2.32239,2.04485,6.753,6.971,5.018182,0.080703,12.125,12.8125,12.875,616,0.203798,13.27276,12.464,13.07057,94.84746
2021-11-12 06:20:38,2.32236,2.0451,6.753,6.973,5.019024,0.080187,12.125,12.8125,12.875,616,0,13.27276,12.464,13.10423,94.84746
2021-11-12 06:21:14,2.32211,2.04502,6.753,6.98,5.016662,0.080359,12.125,12.8125,12.875,613,0,13.23909,12.464,13.10423,95.05591
2021-11-12 06:21:47,2.32226,2.04521,6.753,6.972,5.018373,0.080028,12.125,12.8125,12.875,615,0,13.27276,12.49766,13.07057,95.05717
2021-11-12 06:22:21,2.32225,2.04485,6.754,6.98,5.018373,0.080538,12.125,12.8125,12.875,614,0,13.23909,12.464,13.07057,95.05591
2021-11-12 06:22:44,2.32239,2.0445,6.753,6.977,5.017178,0.080407,12.125,12.8125,12.875,616,0.458547,13.27276,12.464,13.07057,94.84746
2021-11-12 06:23:06,2.32225,2.04541,6.755,6.971,5.018834,0.080207,12.125,12.8125,12.875,619,0,13.23909,12.464,13.0369,95.05591
2021-11-12 06:23:18,2.32235,2.0455,6.754,6.979,5.018481,0.080304,12.125,12.8125,12.875,618,0,13.27276,12.464,13.07057,94.84746
2021-11-12 06:23:29,2.32236,2.0449,6.751,6.971,5.018997,0.079691,12.125,12.8125,12.875,616,0,13.20543,12.49766,13.07057,95.47551
2021-11-12 06:23:40,2.32273,2.04549,6.753,6.98,5.016553,0.080414,12.125,12.8125,12.875,615,0.05095,13.27276,12.464,13.07057,94.84746
2021-11-12 06:23:51,2.3224,2.04549,6.751,6.97,5.017992,0.080214,12.125,12.8125,12.875,615,0,13.23909,12.464,13.10423,95.05591
2021-11-12 06:24:25,2.32219,2.04529,6.751,6.97,5.018589,0.0802,12.125,12.8125,12.875,617,0,13.27276,12.464,13.07057,94.84746
2021-11-12 06:24:36,2.32192,2.04529,6.753,6.972,5.020653,0.080366,12.125,12.8125,12.875,616,0,13.27276,12.464,13.07057,94.84746
2021-11-12 06:24:59,2.32237,2.04521,6.753,6.974,5.019133,0.080434,12.125,12.8125,12.875,614,0,13.23909,12.464,13.07057,95.05591
2021-11-12 06:25:10,2.32226,2.04558,6.752,6.978,5.019458,0.080345,12.125,12.8125,12.875,614,0,13.23909,12.43013,13.07057,94.84488
2021-11-12 06:25:22,2.32219,2.04518,6.751,6.979,5.02125,0.079925,12.125,12.8125,12.875,614,0,13.20543,12.43013,13.10423,95.05338
2021-11-12 06:25:33,2.32263,2.04544,6.75,6.993,5.018481,0.080483,12.125,12.8125,12.875,614,0,13.23909,12.49766,13.0369,95.26609
2021-11-12 06:25:44,2.32245,2.04515,6.752,6.974,5.019268,0.079616,12.125,12.8125,12.875,616,0,13.23909,12.49766,13.0369,95.26609
2021-11-12 06:26:07,2.3224,2.04467,6.75,6.974,5.01878,0.080366,12.125,12.8125,12.875,618,0,13.23909,12.464,13.0369,95.05591
2021-11-12 06:27:28,2.32236,2.04594,6.749,6.97,5.019702,0.0804,12.125,12.8125,12.875,618,0,13.20543,12.49766,13.0369,95.47551
2021-11-12 06:27:39,2.322,2.04538,6.752,6.972,5.02068,0.080558,12.125,12.8125,12.875,618,0,13.20543,12.464,13.00304,95.26487
2021-11-12 06:28:02,2.32226,2.04538,6.753,6.972,5.019702,0.080118,12.125,12.8125,12.9375,617,0,13.23909,12.49766,13.00304,95.26609
2021-11-12 06:28:13,2.32205,2.04515,6.752,6.971,5.020055,0.080345,12.125,12.8125,12.875,618,0,13.17176,12.464,12.96937,95.47435
2021-11-12 06:28:46,2.32263,2.04513,6.753,6.974,5.019594,0.080022,12.125,12.8125,12.875,617,0,13.23909,12.53133,12.96937,95.47668
2021-11-12 06:29:22,2.32192,2.04464,6.751,6.973,5.020653,0.080379,12.125,12.8125,12.9375,617,0,13.23909,12.43013,12.96937,94.84488
2021-11-12 06:29:35,2.32191,2.04425,6.753,6.971,5.019811,0.079967,12.125,12.8125,12.875,618,0,13.20543,12.49766,12.90204,95.47551
2021-11-12 06:30:09,2.32204,2.04479,6.751,6.973,5.020191,0.080132,12.125,12.8125,12.875,613,0,13.23909,12.464,12.96937,95.05591
2021-11-12 06:30:20,2.32225,2.04473,6.751,6.975,5.020029,0.080861,12.125,12.8125,12.875,616,0,13.20543,12.49766,13.00304,95.47551
2021-11-12 06:30:43,2.322,2.04419,6.747,6.974,5.017639,0.080173,12.125,12.8125,12.875,618,0,13.23909,12.464,12.96937,95.05591
2021-11-12 06:30:54,2.32211,2.04431,6.751,6.968,5.020734,0.080386,12.125,12.8125,12.875,617,0,13.20543,12.39647,12.93571,94.84356
2021-11-12 06:31:05,2.32191,2.04485,6.75,6.969,5.02106,0.080214,12.125,12.8125,12.875,617,0,13.17176,12.43013,12.96937,95.26239
2021-11-12 06:31:17,2.32226,2.04484,6.752,6.971,5.019974,0.079856,12.125,12.8125,12.875,618,0,13.20543,12.464,12.96937,95.26487
2021-11-12 06:31:28,2.32198,2.04442,6.751,6.969,5.020517,0.080799,12.125,12.8125,12.875,618,0.458547,13.20543,12.464,12.93571,95.26487
2021-11-12 06:31:51,2.32203,2.04365,6.753,6.971,5.021114,0.079561,12.125,12.8125,12.875,616,0,13.23909,12.43013,12.96937,94.84488
2021-11-12 06:32:02,2.32225,2.04445,6.755,6.969,5.020463,0.080531,12.125,12.8125,12.875,615,0,13.20543,12.464,12.93571,95.26487
2021-11-12 06:32:13,2.32189,2.04441,6.754,6.969,5.021766,0.080097,12.125,12.8125,12.875,616,0,13.20543,12.464,12.93571,95.26487
2021-11-12 06:32:24,2.32182,2.0441,6.753,6.969,5.021467,0.080483,12.125,12.8125,12.875,615,0,13.17176,12.43013,12.93571,95.26239
2021-11-12 06:32:47,2.32209,2.04416,6.752,6.976,5.021467,0.080042,12.125,12.8125,12.875,616,0,13.23909,12.43013,12.93571,94.84488
2021-11-12 06:32:58,2.32198,2.04405,6.751,6.971,5.023313,0.08084,12.125,12.8125,12.875,616,0,13.20543,12.39647,12.96937,94.84356
2021-11-12 06:33:21,2.32226,2.04457,6.752,6.972,5.024426,0.080317,12.125,12.8125,12.875,617,0,13.17176,12.464,12.93571,95.47435
2021-11-12 06:33:32,2.32216,2.04455,6.753,6.974,5.023422,0.080723,12.125,12.8125,12.875,617,0,13.17176,12.43013,12.90204,95.26239
2021-11-12 06:34:06,2.32198,2.04513,6.752,6.972,5.023178,0.080847,12.125,12.8125,12.875,617,0,13.20543,12.43013,12.93571,95.05338
2021-11-12 06:35:02,2.32184,2.04485,6.752,6.972,5.024399,0.080407,12.125,12.8125,12.875,615,0,13.1381,12.43013,12.93571,95.47192
2021-11-12 06:35:13,2.32152,2.04355,6.754,6.972,5.022282,0.080379,12.0625,12.8125,12.875,617,0,13.17176,12.43013,12.90204,95.26239
2021-11-12 06:35:36,2.32174,2.04421,6.751,6.974,5.022553,0.080311,12.0625,12.8125,12.875,618,0,13.17176,12.43013,12.93571,95.26239
2021-11-12 06:35:47,2.32194,2.04378,6.753,6.973,5.022662,0.080221,12.0625,12.8125,12.875,617,0,13.1381,12.39647,12.93571,95.26118
2021-11-12 06:37:06,2.32163,2.04398,6.752,6.971,5.020761,0.080269,12.0625,12.8125,12.875,615,0,13.17176,12.43013,13.00304,95.26239
2021-11-12 06:37:17,2.32163,2.04383,6.751,6.977,5.022472,0.080262,12.0625,12.8125,12.875,615,0,13.17176,12.39647,12.96937,95.05211
2021-11-12 06:37:40,2.32174,2.04378,6.752,6.97,5.024182,0.080586,12.0625,12.8125,12.875,620,0,13.1381,12.43013,12.90204,95.47192
2021-11-12 06:39:33,2.32139,2.0436,6.751,6.983,5.022798,0.0806,12.0625,12.8125,12.875,617,0,13.1381,12.3628,12.86838,95.05084
2021-11-12 06:39:44,2.32167,2.04371,6.752,6.979,5.022662,0.080889,12.0625,12.8125,12.875,618,0,13.1381,12.3628,12.86838,95.05084
2021-11-12 06:40:18,2.32142,2.04405,6.752,6.974,5.0222,0.080944,12.0625,12.8125,12.875,619,0,13.10423,12.32914,12.90204,95.05082
2021-11-12 06:40:29,2.32113,2.04394,6.753,6.974,5.022526,0.080352,12.0625,12.8125,12.875,619,0,13.10423,12.32914,12.83471,95.05082
2021-11-12 06:40:40,2.3216,2.04414,6.753,6.979,5.021331,0.081157,12.0625,12.8125,12.875,620,0,13.1381,12.32914,12.86838,94.84091
2021-11-12 06:40:52,2.32118,2.04391,6.751,6.972,5.022445,0.080723,12.0625,12.8125,12.875,619,0,13.10423,12.32914,12.90204,95.05082
2021-11-12 06:41:03,2.32136,2.04434,6.752,6.974,5.019784,0.080345,12.0625,12.8125,12.875,619,0,13.10423,12.3628,12.90204,95.26121
2021-11-12 06:41:48,2.3215,2.04434,6.753,6.969,5.020951,0.080386,12.0625,12.8125,12.875,618,0,13.10423,12.32914,12.83471,95.05082
2021-11-12 06:41:59,2.3216,2.04345,6.75,6.975,5.02125,0.080923,12.0625,12.8125,12.875,618,0,13.1381,12.32914,12.90204,94.84091
2021-11-12 06:42:22,2.32143,2.04354,6.753,6.974,5.021087,0.080489,12.0625,12.8125,12.875,618,0,13.07057,12.29547,12.86838,95.04955
2021-11-12 06:42:33,2.32129,2.04388,6.754,6.975,5.021874,0.080634,12.0625,12.8125,12.875,617,0,13.1381,12.3628,12.90204,95.05084
2021-11-12 06:43:08,2.32118,2.04397,6.754,6.978,5.020218,0.080634,12.0625,12.8125,12.875,620,0,13.1381,12.3628,12.83471,95.05084
2021-11-12 06:43:19,2.32132,2.04345,6.753,6.973,5.01878,0.080372,12.0625,12.8125,12.875,621,0,13.07057,12.32914,12.83471,95.25999
2021-11-12 06:44:16,2.32126,2.04352,6.753,6.974,5.018617,0.080861,12.0625,12.8125,12.875,619,0,13.10423,12.3628,12.86838,95.26121
2021-11-12 06:44:27,2.32132,2.0434,6.753,6.966,5.019295,0.080703,12.0625,12.8125,12.875,621,0,13.07057,12.32914,12.86838,95.25999
2021-11-12 06:45:23,2.32118,2.04326,6.755,6.975,5.018753,0.08115,12.0625,12.8125,12.875,620,0,13.10423,12.32914,12.80105,95.05082
2021-11-12 06:45:34,2.32115,2.04351,6.752,6.982,5.02125,0.080586,12.0625,12.8125,12.875,620,0,13.07057,12.29547,12.83471,95.04955
2021-11-12 06:46:19,2.32089,2.04286,6.752,6.977,5.017639,0.080655,12.0625,12.8125,12.875,619,0,13.10423,12.32914,12.80105,95.05082
2021-11-12 06:46:30,2.32101,2.04304,6.752,6.985,5.019567,0.08084,12.0625,12.8125,12.875,619,0,13.07057,12.26181,12.83471,94.83952
2021-11-12 06:46:42,2.32086,2.04314,6.756,6.98,5.017449,0.080613,12.0625,12.8125,12.875,620,0,13.0369,12.26181,12.80105,95.04828
2021-11-12 06:47:16,2.32086,2.04289,6.754,6.973,5.017748,0.081164,12.0625,12.75,12.875,623,0,13.07057,12.32914,12.83471,95.25999
2021-11-12 06:48:12,2.32055,2.04257,6.754,6.978,5.018508,0.080283,12.0625,12.8125,12.875,620,0,13.07057,12.22814,12.76738,94.62989
2021-11-12 06:48:23,2.32057,2.04278,6.755,6.981,5.02049,0.080799,12.0625,12.8125,12.875,620,0,13.07057,12.26181,12.80105,94.83952
2021-11-12 06:48:46,2.32079,2.04252,6.758,6.964,5.018589,0.081143,12.0625,12.75,12.875,619,0,13.07057,12.32914,12.80105,95.25999
2021-11-12 06:49:11,2.32061,2.04225,6.754,6.945,5.018671,0.080799,12.0625,12.75,12.875,622,0,13.0369,12.26181,12.76738,95.04828
2021-11-12 06:49:22,2.32063,2.04281,6.756,6.961,5.019974,0.081294,12.0625,12.75,12.875,625,0,13.0369,12.26181,12.80105,95.04828
2021-11-12 06:49:45,2.3205,2.04187,6.754,6.978,5.016581,0.080579,12.0625,12.75,12.875,620,0,13.0369,12.26181,12.76738,95.04828
2021-11-12 06:50:10,2.32033,2.04292,6.755,6.978,5.018155,0.081122,12.0625,12.75,12.875,621,0,13.00304,12.26181,12.83471,95.25881
2021-11-12 06:50:21,2.32072,2.0429,6.755,6.978,5.018481,0.080895,12.0625,12.75,12.875,622,0,13.00304,12.29547,12.80105,95.46977
2021-11-12 06:50:33,2.32106,2.04231,6.755,6.976,5.018264,0.081081,12.0625,12.75,12.875,619,0,13.07057,12.22814,12.80105,94.62989
2021-11-12 06:50:44,2.32073,2.04265,6.753,6.98,5.018318,0.080407,12.0625,12.75,12.875,621,0,13.0369,12.26181,12.80105,95.04828
2021-11-12 06:50:55,2.32076,2.04236,6.753,6.98,5.018834,0.081233,12.0625,12.75,12.875,620,0,13.0369,12.22814,12.76738,94.8382
2021-11-12 06:51:06,2.32069,2.04168,6.755,6.968,5.017341,0.080586,12.0625,12.75,12.875,622,0.076424,13.0369,12.29547,12.80105,95.25877
2021-11-12 06:51:18,2.32058,2.04256,6.752,6.977,5.018264,0.081157,12.0625,12.75,12.875,621,0,13.0369,12.26181,12.76738,95.04828
2021-11-12 06:51:29,2.32069,2.04244,6.753,6.978,5.016988,0.080916,12.0625,12.75,12.875,623,0,13.00304,12.22814,12.83471,95.04826
2021-11-12 06:51:40,2.32069,2.04227,6.752,6.977,5.017938,0.081233,12.0625,12.75,12.875,623,0,13.0369,12.29547,12.80105,95.25877
2021-11-12 06:52:25,2.32036,2.04188,6.753,6.977,5.015657,0.080765,12.0625,12.75,12.875,623,0,13.00304,12.22814,12.76738,95.04826
2021-11-12 06:52:36,2.32026,2.04245,6.755,6.98,5.016852,0.080889,12.0625,12.75,12.875,621,0,13.0369,12.26181,12.76738,95.04828
2021-11-12 06:52:48,2.32037,2.04217,6.755,6.975,5.018264,0.081081,12.0625,12.75,12.875,622,0,13.0369,12.22814,12.76738,94.8382
2021-11-12 06:53:10,2.32033,2.04211,6.755,6.976,5.018264,0.080799,12.0625,12.75,12.875,620,0,13.0369,12.26181,12.73352,95.04828
2021-11-12 06:53:21,2.32063,2.04211,6.753,6.965,5.016662,0.080992,12.0625,12.75,12.875,619,0,13.00304,12.26181,12.73352,95.25881
2021-11-12 06:53:44,2.32027,2.04192,6.754,6.958,5.017748,0.080723,12.0625,12.75,12.875,623,0,13.0369,12.22814,12.76738,94.8382
2021-11-12 06:54:51,2.32043,2.04205,6.753,6.98,5.018101,0.081026,12.0625,12.75,12.875,626,0,13.0369,12.19428,12.76738,94.62727
2021-11-12 06:55:36,2.32019,2.04231,6.751,6.98,5.014436,0.081122,12.0625,12.75,12.875,623,0,12.96937,12.22814,12.76738,95.25759
2021-11-12 06:55:49,2.32012,2.04259,6.753,6.979,5.014897,0.080737,12.0625,12.75,12.875,622,0,13.00304,12.26181,12.73352,95.25881
2021-11-12 06:56:00,2.32038,2.04146,6.754,6.978,5.015848,0.080799,12.0625,12.75,12.875,621,0,12.96937,12.22814,12.73352,95.25759
2021-11-12 06:56:34,2.31986,2.04259,6.754,6.971,5.016716,0.081253,12.0625,12.75,12.875,625,0,13.00304,12.22814,12.73352,95.04826
2021-11-12 06:56:45,2.32009,2.04204,6.754,6.972,5.015196,0.080799,12.0625,12.75,12.875,625,0,13.00304,12.22814,12.73352,95.04826
2021-11-12 06:56:57,2.31997,2.04265,6.757,6.969,5.01468,0.080882,12.0625,12.75,12.875,623,0,13.00304,12.26181,12.73352,95.25881
2021-11-12 06:57:08,2.31991,2.04186,6.756,6.972,5.013947,0.080593,12.0625,12.75,12.875,623,0.05095,13.00304,12.22814,12.76738,95.04826
2021-11-12 06:57:30,2.32002,2.04231,6.753,6.976,5.013296,0.080971,12.0625,12.75,12.875,624,0,13.00304,12.26181,12.69985,95.25881
2021-11-12 06:57:42,2.31976,2.0422,6.752,6.971,5.012861,0.081453,12.0625,12.75,12.875,622,0,13.00304,12.26181,12.73352,95.25881
2021-11-12 06:57:53,2.31973,2.04251,6.755,6.965,5.013268,0.081274,12.0625,12.75,12.875,621,0,13.00304,12.26181,12.69985,95.25881
2021-11-12 06:58:51,2.31996,2.04163,6.753,6.979,5.014517,0.080861,12.0625,12.75,12.875,618,0,13.00304,12.22814,12.73352,95.04826
2021-11-12 06:59:02,2.32,2.04199,6.753,6.981,5.011558,0.081198,12.0625,12.75,12.875,620,0,12.96937,12.22814,12.73352,95.25759
2021-11-12 06:59:25,2.31978,2.04166,6.756,6.976,5.013052,0.081116,12.0625,12.75,12.875,623,0,13.00304,12.22814,12.69985,95.04826
2021-11-12 07:00:34,2.31974,2.04158,6.753,6.959,5.013866,0.08126,12.0625,12.75,12.875,619,0,13.00304,12.22814,12.76738,95.04826
2021-11-12 07:00:45,2.32006,2.04239,6.755,6.98,5.014164,0.08157,12.0625,12.75,12.875,619,0,13.00304,12.26181,12.76738,95.25881
2021-11-12 07:00:56,2.31938,2.04169,6.755,6.98,5.012753,0.081329,12.0625,12.75,12.875,619,0,12.96937,12.29547,12.76738,95.68003
2021-11-12 07:01:21,2.31938,2.04175,6.754,6.976,5.014137,0.080964,12.0625,12.75,12.875,626,0,12.96937,12.26181,12.73352,95.46861
2021-11-12 07:01:54,2.31981,2.04106,6.753,6.977,5.013024,0.081343,12.0625,12.75,12.875,623,0,12.93571,12.22814,12.69985,95.46744
2021-11-12 07:02:17,2.32003,2.04158,6.756,6.98,5.010092,0.081528,12.0625,12.75,12.875,624,0,13.00304,12.22814,12.69985,95.04826
2021-11-12 07:02:28,2.32027,2.04095,6.756,6.979,5.012101,0.08157,12.0625,12.75,12.875,622,0,12.96937,12.22814,12.69985,95.25759
2021-11-12 07:02:39,2.32014,2.04104,6.753,6.976,5.012128,0.081756,12.0625,12.75,12.875,623,0,12.96937,12.26181,12.69985,95.46861
2021-11-12 07:03:13,2.32003,2.04078,6.754,6.976,5.011911,0.08157,12.0625,12.75,12.8125,625,0,12.96937,12.22814,12.73352,95.25759
2021-11-12 07:03:46,2.31952,2.04088,6.755,6.968,5.009468,0.081239,12.0625,12.75,12.875,623,0,12.96937,12.19428,12.73352,95.04573
2021-11-12 07:04:09,2.31988,2.04063,6.756,6.985,5.012183,0.081453,12.0625,12.75,12.875,627,0,12.93571,12.22814,12.73352,95.46744
2021-11-12 07:04:20,2.31967,2.04115,6.755,6.975,5.01316,0.080937,12,12.75,12.875,626,0,12.96937,12.19428,12.73352,95.04573
2021-11-12 07:04:54,2.3196,2.04096,6.755,6.982,5.012074,0.081301,12,12.75,12.8125,626,0,12.96937,12.16061,12.69985,94.83554
2021-11-12 07:05:39,2.31949,2.04049,6.756,6.978,5.012237,0.081246,12.0625,12.75,12.875,624,0,12.96937,12.22814,12.69985,95.25759
2021-11-12 07:05:50,2.31933,2.04027,6.756,6.976,5.008111,0.081102,12.0625,12.75,12.875,624,0,12.96937,12.22814,12.69985,95.25759
2021-11-12 07:06:14,2.31916,2.04084,6.756,6.981,5.009387,0.08104,12.0625,12.75,12.875,625,0,12.96937,12.26181,12.69985,95.46861
2021-11-12 07:06:48,2.31895,2.04069,6.756,6.981,5.009441,0.081054,12,12.75,12.875,626,0,12.93571,12.19428,12.69985,95.25511
2021-11-12 07:06:59,2.31916,2.04052,6.759,6.976,5.009414,0.081205,12.0625,12.75,12.875,625,0,12.96937,12.22814,12.69985,95.25759
2021-11-12 07:07:22,2.31936,2.04092,6.757,6.981,5.008463,0.081288,12.0625,12.75,12.875,624,0,12.96937,12.19428,12.73352,95.04573
2021-11-12 07:07:44,2.31935,2.04081,6.758,6.977,5.008002,0.080483,12.0625,12.75,12.875,625,0,12.96937,12.22814,12.73352,95.25759
2021-11-12 07:08:07,2.31925,2.0397,6.758,6.975,5.008219,0.08157,12.0625,12.75,12.875,624,0,12.93571,12.19428,12.73352,95.25511
2021-11-12 07:08:18,2.31909,2.04055,6.758,6.98,5.010527,0.081157,12.0625,12.75,12.875,622,0,12.93571,12.22814,12.73352,95.46744
2021-11-12 07:08:52,2.31928,2.04084,6.758,6.977,5.007079,0.081639,12.0625,12.75,12.875,626,0,12.96937,12.22814,12.73352,95.25759
2021-11-12 07:09:03,2.31925,2.04101,6.755,6.979,5.006644,0.081886,12.0625,12.75,12.875,627,0.05095,12.96937,12.22814,12.73352,95.25759
2021-11-12 07:09:59,2.31936,2.04137,6.756,6.95,5.005395,0.081336,12.0625,12.75,12.875,625,0,12.96937,12.22814,12.69985,95.25759
2021-11-12 07:10:10,2.31918,2.04148,6.759,6.976,5.006074,0.080641,12.0625,12.75,12.875,627,0,13.00304,12.22814,12.73352,95.04826
2021-11-12 07:10:22,2.31939,2.04103,6.76,6.979,5.006699,0.081226,12.0625,12.75,12.875,627,0,12.93571,12.22814,12.76738,95.46744
2021-11-12 07:10:33,2.31954,2.04145,6.759,6.969,5.00678,0.081639,12.0625,12.75,12.875,627,0,12.96937,12.29547,12.69985,95.68003
2021-11-12 07:10:44,2.31957,2.04163,6.757,6.975,5.006644,0.081109,12.0625,12.75,12.875,626,0,12.93571,12.22814,12.69985,95.46744
2021-11-12 07:11:07,2.31956,2.0416,6.757,6.975,5.005369,0.081659,12.0625,12.75,12.875,629,0,12.93571,12.19428,12.73352,95.25511
2021-11-12 07:12:03,2.31941,2.0424,6.755,6.981,5.00564,0.081418,12.0625,12.75,12.875,627,0,12.96937,12.22814,12.73352,95.25759
2021-11-12 07:12:36,2.31944,2.04197,6.757,6.978,5.004771,0.081742,12.0625,12.75,12.875,629,0,12.93571,12.26181,12.76738,95.67892
2021-11-12 07:12:47,2.31914,2.04265,6.757,6.978,5.002518,0.08212,12.0625,12.75,12.875,629,0,12.93571,12.19428,12.73352,95.25511
2021-11-12 07:13:10,2.31933,2.04217,6.756,6.979,5.005694,0.081301,12.0625,12.75,12.875,631,0,12.96937,12.19428,12.73352,95.04573
2021-11-12 07:13:21,2.31904,2.04199,6.757,6.981,5.004744,0.081012,12.0625,12.75,12.875,630,0,12.96937,12.19428,12.73352,95.04573
2021-11-12 07:13:33,2.3194,2.04191,6.761,6.98,5.004853,0.080551,12.0625,12.75,12.875,629,0,12.93571,12.19428,12.76738,95.25511
2021-11-12 07:13:58,2.31919,2.04217,6.757,6.976,5.005423,0.081212,12.0625,12.75,12.875,629,0,12.96937,12.19428,12.73352,95.04573
2021-11-12 07:14:45,2.31902,2.04279,6.762,6.987,5.006726,0.081687,12,12.75,12.875,628,0,12.93571,12.22814,12.69985,95.46744
2021-11-12 07:15:52,2.31913,2.04273,6.76,6.979,5.003414,0.080909,12.0625,12.75,12.875,629,0,12.93571,12.16061,12.73352,95.04446
2021-11-12 07:16:05,2.31916,2.0425,6.757,6.971,5.00317,0.081343,12.0625,12.75,12.875,629,0,12.93571,12.16061,12.76738,95.04446
2021-11-12 07:16:29,2.31908,2.04237,6.762,6.983,5.001188,0.08146,12.0625,12.75,12.8125,628,0,12.93571,12.19428,12.76738,95.25511
2021-11-12 07:16:40,2.31888,2.04253,6.76,6.978,5.003468,0.080916,12.0625,12.75,12.8125,628,0,12.90204,12.19428,12.76738,95.46501
2021-11-12 07:16:51,2.31926,2.04199,6.759,6.976,5.002355,0.081377,12.0625,12.75,12.8125,627,0,12.93571,12.16061,12.76738,95.04446
2021-11-12 07:17:47,2.3188,2.04253,6.759,6.977,5.001161,0.080902,12.0625,12.75,12.875,627,0,12.93571,12.19428,12.80105,95.25511
2021-11-12 07:17:58,2.31901,2.04306,6.761,6.975,4.999532,0.080985,12.0625,12.75,12.875,628,0,12.96937,12.26181,12.80105,95.46861
2021-11-12 07:18:10,2.31916,2.04379,6.76,6.978,4.998717,0.081288,12.0625,12.75,12.875,626,0,12.96937,12.22814,12.80105,95.25759
2021-11-12 07:18:21,2.31881,2.04255,6.758,6.978,4.997984,0.081074,12.0625,12.75,12.875,626,0,12.93571,12.22814,12.76738,95.46744
2021-11-12 07:18:55,2.31913,2.04287,6.756,6.975,4.999559,0.081143,12.0625,12.75,12.875,629,0,12.93571,12.26181,12.76738,95.67892
2021-11-12 07:19:28,2.31916,2.04286,6.759,6.971,4.996763,0.081294,12.0625,12.75,12.875,629,0,12.96937,12.22814,12.80105,95.25759
2021-11-12 07:20:36,2.31894,2.04302,6.761,6.979,4.99679,0.08115,12.0625,12.75,12.8125,630,0,12.93571,12.22814,12.80105,95.46744
2021-11-12 07:20:47,2.31895,2.04313,6.758,6.984,4.994781,0.080978,12.0625,12.75,12.875,629,0,12.96937,12.26181,12.83471,95.46861
