datetime,meas AH 1:CMP MEAS BOX 1 (g/m3),meas AH 2:CMP MEAS BOX 2 (g/m3),meas CO2:CMP (ppm),meas HD:CMP (g/m3),meas RH:CMP (%),meas grh temp:CMP (°C),radiation sum:WEATHER RAD SENS (J/cm²),radiation:WEATHER RAD SENS (W/m²)
2021-12-13 12:55:00,16.81,14.58,578.06,5.54,74.28,23.48,741.62,601.7
2021-12-13 13:00:00,16.53,15,623.22,5.69,74,23.66,759.38,597.58
2021-12-13 13:00:00,16.53,15,623.22,5.69,74,23.66,759.38,597.58
2021-12-13 13:05:00,16.16,15.53,581.09,5.96,73.15,23.96,777.36,597
2021-12-13 13:05:00,16.16,15.53,581.09,5.96,73.15,23.96,777.36,597
2021-12-13 13:10:00,16.53,15.86,605.28,5.91,73,24.26,795.36,595.29
2021-12-13 13:10:00,16.53,15.86,605.28,5.91,73,24.26,795.36,595.29
2021-12-13 13:15:00,16.77,15.13,587.96,6.07,72.15,24.21,813.36,591.59
2021-12-13 13:15:00,16.77,15.13,587.96,6.07,72.15,24.21,813.36,591.59
2021-12-13 13:20:00,16.89,14.66,626.95,6.1,72,24.03,830.6,590.14
2021-12-13 13:20:00,16.89,14.66,626.95,6.1,72,24.03,830.6,590.14
2021-12-13 13:25:00,16.73,14.69,564.34,5.93,72.86,23.83,848.48,587.42
2021-12-13 13:25:00,16.73,14.69,564.34,5.93,72.86,23.83,848.48,587.42
2021-12-13 13:30:00,16.53,14.53,547.87,5.9,73,23.63,865.52,584.44
2021-12-13 13:30:00,16.53,14.53,547.87,5.9,73,23.63,865.52,584.44
2021-12-13 13:35:00,16.76,14.59,592.23,5.99,72.15,23.86,883.36,582.29
2021-12-13 13:35:00,16.76,14.59,592.23,5.99,72.15,23.86,883.36,582.29
2021-12-13 13:40:00,17.14,15.37,620.48,5.74,73.71,24.16,900.51,569.2
2021-12-13 13:40:00,17.14,15.37,620.48,5.74,73.71,24.16,900.51,569.2
2021-12-13 13:45:00,17.11,15.16,561.71,5.79,74,24.11,916.65,558.47
2021-12-13 13:45:00,17.11,15.16,561.71,5.79,74,24.11,916.65,558.47
2021-12-13 13:50:00,17.36,15.19,561.24,5.89,73.15,24.27,933.51,552.73
2021-12-13 13:50:00,17.36,15.19,561.24,5.89,73.15,24.27,933.51,552.73
2021-12-13 13:55:00,17.57,15.37,569.83,5.64,74.71,24.3,949.65,546.03
2021-12-13 13:55:00,17.57,15.37,569.83,5.64,74.71,24.3,949.65,546.03
2021-12-13 14:00:00,17.51,15.66,524.92,5.43,75.85,24.13,965.65,539.88
2021-12-13 14:00:00,17.51,15.66,524.92,5.43,75.85,24.13,965.65,539.88
2021-12-13 14:05:00,17.33,15.7,533.21,5.23,76,23.93,981.65,532.17
2021-12-13 14:05:00,17.33,15.7,533.21,5.23,76,23.93,981.65,532.17
2021-12-13 14:10:00,17.47,15.7,506.99,5.46,75.15,24.24,996.8,524.17
2021-12-13 14:10:00,17.47,15.7,506.99,5.46,75.15,24.24,996.8,524.17
2021-12-13 14:15:00,17.59,16.72,554.05,5.5,75.85,24.73,1012.65,515.32
2021-12-13 14:15:00,17.59,16.72,554.05,5.5,75.85,24.73,1012.65,515.32
2021-12-13 14:20:00,17.86,17.07,597.99,5.5,76,24.97,1027.8,503.76
2021-12-13 14:20:00,17.86,17.07,597.99,5.5,76,24.97,1027.8,503.76
2021-12-13 14:25:00,17.99,16.59,615.09,5.5,76,24.83,1041.95,493.47
2021-12-13 14:25:00,17.99,16.59,615.09,5.5,76,24.83,1041.95,493.47
2021-12-13 14:30:00,18.26,16.16,571.77,5.41,76,24.63,1056.8,486.03
2021-12-13 14:30:00,18.26,16.16,571.77,5.41,76,24.63,1056.8,486.03
2021-12-13 14:35:00,18.13,15.76,517.92,5.31,76,24.34,1070.95,475.61
2021-12-13 14:35:00,18.13,15.76,517.92,5.31,76,24.34,1070.95,475.61
2021-12-13 14:40:00,17.5,16.04,509.15,5.13,76.85,24.04,1084.09,462.05
2021-12-13 14:40:00,17.5,16.04,509.15,5.13,76.85,24.04,1084.09,462.05
2021-12-13 14:45:00,17.31,15.59,495.35,4.84,77,23.57,1097.95,448.91
2021-12-13 14:45:00,17.31,15.59,495.35,4.84,77,23.57,1097.95,448.91
2021-12-13 14:50:00,17.81,15.59,527.13,4.8,77.85,23.76,1110.24,435.91
2021-12-13 14:50:00,17.81,15.59,527.13,4.8,77.85,23.76,1110.24,435.91
2021-12-13 14:55:00,17.81,16.03,555.19,4.71,78,23.89,1123.09,422.91
2021-12-13 14:55:00,17.81,16.03,555.19,4.71,78,23.89,1123.09,422.91
2021-12-13 15:00:00,17.63,16.1,546.2,4.79,78,23.81,1135.24,409.05
2021-12-13 15:00:00,17.63,16.1,546.2,4.79,78,23.81,1135.24,409.05
2021-12-13 15:05:00,17.69,15.59,525.23,4.8,78,23.63,1147.24,396.76
2021-12-13 15:05:00,17.69,15.59,525.23,4.8,78,23.63,1147.24,396.76
2021-12-13 15:10:00,17.96,15.33,505.79,4.63,78,23.51,1158.39,384.76
2021-12-13 15:10:00,17.96,15.33,505.79,4.63,78,23.51,1158.39,384.76
2021-12-13 15:15:00,18,15.38,491.98,4.35,78.85,23.33,1169.32,371.98
2021-12-13 15:15:00,18,15.38,491.98,4.35,78.85,23.33,1169.32,371.98
2021-12-13 15:20:00,17.83,15.4,478.07,3.96,80.7,23.04,1179.52,358.07
2021-12-13 15:20:00,17.83,15.4,478.07,3.96,80.7,23.04,1179.52,358.07
2021-12-13 15:25:00,17.54,15.14,464.91,3.81,81,22.66,1189.53,344.05
2021-12-13 15:25:00,17.54,15.14,464.91,3.81,81,22.66,1189.53,344.05
2021-12-13 15:30:00,17.07,15.01,452.76,3.71,81,22.26,1199.53,330.91
2021-12-13 15:30:00,17.07,15.01,452.76,3.71,81,22.26,1199.53,330.91
2021-12-13 15:35:00,17,15.09,445.03,3.44,82.71,21.94,1208.68,320.47
2021-12-13 15:35:00,17,15.09,445.03,3.44,82.71,21.94,1208.68,320.47
2021-12-13 15:40:00,16.83,14.93,443.15,3.15,83.85,21.56,1217.63,303.74
2021-12-13 15:40:00,16.83,14.93,443.15,3.15,83.85,21.56,1217.63,303.74
2021-12-13 15:45:00,16.55,14.48,431.99,3.18,83.15,21.33,1225.77,285.76
2021-12-13 15:45:00,16.55,14.48,431.99,3.18,83.15,21.33,1225.77,285.76
2021-12-13 15:50:00,16.16,14.15,424.07,3.28,82.15,21.13,1233.77,270.3
2021-12-13 15:50:00,16.16,14.15,424.07,3.28,82.15,21.13,1233.77,270.3
2021-12-13 15:55:00,15.68,13.85,417.92,3.38,81.15,20.76,1241.77,254.45
2021-12-13 15:55:00,15.68,13.85,417.92,3.38,81.15,20.76,1241.77,254.45
2021-12-13 16:00:00,15.18,13.63,417,3.4,81,20.36,1248.08,238.45
2021-12-13 16:00:00,15.18,13.63,417,3.4,81,20.36,1248.08,238.45
2021-12-13 16:05:00,14.68,13.35,411.07,3.23,81.85,19.88,1254.93,223.3
2021-12-13 16:05:00,14.68,13.35,411.07,3.23,81.85,19.88,1254.93,223.3
2021-12-13 16:10:00,14.26,13.13,415.08,2.95,82.85,19.29,1261.08,207.45
2021-12-13 16:10:00,14.26,13.13,415.08,2.95,82.85,19.29,1261.08,207.45
2021-12-13 16:15:00,13.86,12.93,404.99,2.73,83,18.78,1266.23,191.45
2021-12-13 16:15:00,13.86,12.93,404.99,2.73,83,18.78,1266.23,191.45
2021-12-13 16:20:00,13.46,12.56,402.15,2.62,83.85,18.28,1271.23,174.61
2021-12-13 16:20:00,13.46,12.56,402.15,2.62,83.85,18.28,1271.23,174.61
2021-12-13 16:25:00,13.15,12.25,402.85,2.6,83.15,17.86,1276.23,157.61
2021-12-13 16:25:00,13.15,12.25,402.85,2.6,83.15,17.86,1276.23,157.61
2021-12-13 16:30:00,12.93,11.95,403,2.6,83,17.63,1279.54,140.61
2021-12-13 16:30:00,12.93,11.95,403,2.6,83,17.63,1279.54,140.61
2021-12-13 16:35:00,12.65,11.73,396.23,2.85,81.31,17.6,1283.39,119.37
2021-12-13 16:35:00,12.65,11.73,396.23,2.85,81.31,17.6,1283.39,119.37
2021-12-13 16:40:00,12.43,11.62,395,2.9,81,17.43,1285.69,104.15
2021-12-13 16:40:00,12.43,11.62,395,2.9,81,17.43,1285.69,104.15
2021-12-13 16:45:00,12.23,11.6,400.93,2.65,81.85,17.06,1286.85,60.51
2021-12-13 16:45:00,12.23,11.6,400.93,2.65,81.85,17.06,1286.85,60.51
2021-12-13 16:50:00,12.2,11.6,402,2.43,82.85,16.83,1287.85,26.75
2021-12-13 16:50:00,12.2,11.6,402,2.43,82.85,16.83,1287.85,26.75
2021-12-13 16:55:00,12.2,11.6,402,2.4,83,16.8,1288,13.53
2021-12-13 16:55:00,12.2,11.6,402,2.4,83,16.8,1288,13.53
2021-12-13 17:00:00,12.28,11.18,408.77,2.65,81.31,16.88,1288,8.61
2021-12-13 17:00:00,12.28,11.18,408.77,2.65,81.31,16.88,1288,8.61
2021-12-13 17:05:00,12.05,10.93,410,2.95,79.31,16.98,1288,7.15
2021-12-13 17:05:00,12.05,10.93,410,2.95,79.31,16.98,1288,7.15
2021-12-13 17:10:00,12,11.07,415.08,3.17,79,17.17,1288,5.31
2021-12-13 17:10:00,12,11.07,415.08,3.17,79,17.17,1288,5.31
2021-12-13 17:15:00,12.08,11.35,416.85,3.12,79,17.37,1288,3.31
2021-12-13 17:15:00,12.08,11.35,416.85,3.12,79,17.37,1288,3.31
2021-12-13 17:20:00,12.18,11.65,417,3.02,79.85,17.48,1288,2.15
2021-12-13 17:20:00,12.18,11.65,417,3.02,79.85,17.48,1288,2.15
2021-12-13 17:25:00,11.18,10.85,421.23,3.42,76.61,16.91,1288,1.15
2021-12-13 17:25:00,11.18,10.85,421.23,3.42,76.61,16.91,1288,1.15
2021-12-13 17:30:00,10.66,10.36,427.93,3.25,76.85,16.04,1288,0.15
2021-12-13 17:30:00,10.66,10.36,427.93,3.25,76.85,16.04,1288,0.15
2021-12-13 17:35:00,10.26,10.05,429,2.95,77.85,15.39,1288,0
2021-12-13 17:35:00,10.26,10.05,429,2.95,77.85,15.39,1288,0
2021-12-13 17:40:00,10.03,9.75,429.84,3.07,76.32,15.13,1288,0
2021-12-13 17:40:00,10.03,9.75,429.84,3.07,76.32,15.13,1288,0
2021-12-13 17:45:00,10.25,10.04,435.04,3.1,76.84,15.52,1288,0
2021-12-13 17:45:00,10.25,10.04,435.04,3.1,76.84,15.52,1288,0
2021-12-13 17:50:00,10.38,10.02,430.96,3.18,76.16,15.68,1288,0
2021-12-13 17:50:00,10.38,10.02,430.96,3.18,76.16,15.68,1288,0
2021-12-13 17:55:00,9.98,9.58,435.04,3.12,76,15.03,1288,0
2021-12-13 17:55:00,9.98,9.58,435.04,3.12,76,15.03,1288,0
2021-12-13 18:00:00,9.9,9.5,436.85,3.1,76,14.98,1288,0
2021-12-13 18:00:00,9.9,9.5,436.85,3.1,76,14.98,1288,0
2021-12-13 18:05:00,10.24,9.92,442.08,3.1,76,15.42,1288,0
2021-12-13 18:05:00,10.24,9.92,442.08,3.1,76,15.42,1288,0
2021-12-13 18:10:00,10.38,10.08,443,3.18,76,15.67,1288,0
2021-12-13 18:10:00,10.38,10.08,443,3.18,76,15.67,1288,0
2021-12-13 18:15:00,9.9,9.51,448.89,3.12,75.16,15.03,1288,0
2021-12-13 18:15:00,9.9,9.51,448.89,3.12,75.16,15.03,1288,0
2021-12-13 18:20:00,9.55,9.23,444.93,3.18,74.15,14.73,1288,0
2021-12-13 18:20:00,9.55,9.23,444.93,3.18,74.15,14.73,1288,0
2021-12-13 18:25:00,9.84,9.45,444,3.2,74.84,15.04,1288,0
2021-12-13 18:25:00,9.84,9.45,444,3.2,74.84,15.04,1288,0
2021-12-13 18:30:00,10.15,9.75,444,3.2,75.84,15.44,1288,0
2021-12-13 18:30:00,10.15,9.75,444,3.2,75.84,15.44,1288,0
2021-12-13 18:35:00,10.28,9.88,449.04,3.2,76,15.58,1288,0
2021-12-13 18:35:00,10.28,9.88,449.04,3.2,76,15.58,1288,0
2021-12-13 18:40:00,9.8,9.56,450.84,3.12,76,14.93,1288,0
2021-12-13 18:40:00,9.8,9.56,450.84,3.12,76,14.93,1288,0
2021-12-13 18:45:00,9.36,9.25,451,3.18,74.32,14.55,1288,0
2021-12-13 18:45:00,9.36,9.25,451,3.18,74.32,14.55,1288,0
2021-12-13 18:50:00,9.72,9.45,455.2,3.2,74.84,14.92,1288,0
2021-12-13 18:50:00,9.72,9.45,455.2,3.2,74.84,14.92,1288,0
2021-12-13 18:55:00,9.97,9.58,456,3.28,75,15.25,1288,0
2021-12-13 18:55:00,9.97,9.58,456,3.28,75,15.25,1288,0
2021-12-13 19:00:00,10.17,9.77,456,3.22,75.84,15.47,1288,0
2021-12-13 19:00:00,10.17,9.77,456,3.22,75.84,15.47,1288,0
2021-12-13 19:05:00,10.12,9.63,456,3.28,75.16,15.42,1288,0
2021-12-13 19:05:00,10.12,9.63,456,3.28,75.16,15.42,1288,0
2021-12-13 19:10:00,9.51,9.35,456.84,3.22,74.16,14.73,1288,0
2021-12-13 19:10:00,9.51,9.35,456.84,3.22,74.16,14.73,1288,0
2021-12-13 19:15:00,9.4,9.22,457,3.28,74,14.68,1288,0
2021-12-13 19:15:00,9.4,9.22,457,3.28,74,14.68,1288,0
2021-12-13 19:20:00,9.74,9.37,457,3.3,74,15.04,1288,0
2021-12-13 19:20:00,9.74,9.37,457,3.3,74,15.04,1288,0
2021-12-13 19:25:00,9.97,9.48,462.04,3.3,74.84,15.27,1288,0
2021-12-13 19:25:00,9.97,9.48,462.04,3.3,74.84,15.27,1288,0
2021-12-13 19:30:00,10.08,9.58,463,3.3,75,15.38,1288,0
2021-12-13 19:30:00,10.08,9.58,463,3.3,75,15.38,1288,0
2021-12-13 19:35:00,10.1,9.68,468.04,3.3,75,15.48,1288,0
2021-12-13 19:35:00,10.1,9.68,468.04,3.3,75,15.48,1288,0
2021-12-13 19:40:00,9.76,9.62,463.96,3.38,74.16,15.25,1288,0
2021-12-13 19:40:00,9.76,9.62,463.96,3.38,74.16,15.25,1288,0
2021-12-13 19:45:00,9.2,9.26,468.04,3.32,74,14.61,1288,0
2021-12-13 19:45:00,9.2,9.26,468.04,3.32,74,14.61,1288,0
2021-12-13 19:50:00,9.27,9.12,469,3.38,73.16,14.67,1288,0.84
2021-12-13 19:50:00,9.27,9.12,469,3.38,73.16,14.67,1288,0.84
2021-12-13 19:55:00,9.55,9.18,469,3.48,73,14.95,1288,1
2021-12-13 19:55:00,9.55,9.18,469,3.48,73,14.95,1288,1
2021-12-13 20:00:00,9.77,9.28,469,3.5,73,15.25,1288.84,1
2021-12-13 20:00:00,9.77,9.28,469,3.5,73,15.25,1288.84,1
2021-12-13 20:05:00,9.88,9.47,474.04,3.5,73.84,15.38,1289,1
2021-12-13 20:05:00,9.88,9.47,474.04,3.5,73.84,15.38,1289,1
2021-12-13 20:10:00,9.9,9.58,475,3.42,74,15.4,1289,0.16
2021-12-13 20:10:00,9.9,9.58,475,3.42,74,15.4,1289,0.16
2021-12-13 20:15:00,9.82,9.52,480.88,3.4,74,15.4,1289,0
2021-12-13 20:15:00,9.82,9.52,480.88,3.4,74,15.4,1289,0
2021-12-13 20:20:00,9.72,9.5,482,3.48,74,15.32,1289,0
2021-12-13 20:20:00,9.72,9.5,482,3.48,74,15.32,1289,0
2021-12-13 20:25:00,9.7,9.42,482,3.5,73.16,15.22,1289,0
2021-12-13 20:25:00,9.7,9.42,482,3.5,73.16,15.22,1289,0
2021-12-13 20:30:00,9.62,9.32,482,3.5,73,15.2,1289,0
2021-12-13 20:30:00,9.62,9.32,482,3.5,73,15.2,1289,0
2021-12-13 20:35:00,9.77,9.3,477,3.5,73,15.28,1289,0
2021-12-13 20:35:00,9.77,9.3,477,3.5,73,15.28,1289,0
2021-12-13 20:40:00,9.8,9.47,481,3.5,73,15.38,1289,0
2021-12-13 20:40:00,9.8,9.47,481,3.5,73,15.38,1289,0
2021-12-13 20:45:00,9.8,9.5,477,3.5,73,15.4,1289,0
2021-12-13 20:45:00,9.8,9.5,477,3.5,73,15.4,1289,0
2021-12-13 20:50:00,9.47,9.25,481,3.58,72.17,15.15,1289,0
2021-12-13 20:50:00,9.47,9.25,481,3.58,72.17,15.15,1289,0
2021-12-13 20:55:00,9.23,8.95,482.83,3.77,71.17,14.93,1289,0
2021-12-13 20:55:00,9.23,8.95,482.83,3.77,71.17,14.93,1289,0
2021-12-13 21:00:00,9.28,8.9,483,3.8,71,14.98,1289,0
2021-12-13 21:00:00,9.28,8.9,483,3.8,71,14.98,1289,0
2021-12-13 21:05:00,9.47,9.07,483,3.72,71,15.17,1289,0
2021-12-13 21:05:00,9.47,9.07,483,3.72,71,15.17,1289,0
2021-12-13 21:10:00,9.67,9.27,483,3.7,71.83,15.37,1289,0
2021-12-13 21:10:00,9.67,9.27,483,3.7,71.83,15.37,1289,0
2021-12-13 21:15:00,9.7,9.38,488,3.62,72,15.4,1289,0
2021-12-13 21:15:00,9.7,9.38,488,3.62,72,15.4,1289,0
2021-12-13 21:20:00,9.7,9.4,489,3.6,72.83,15.4,1289,0
2021-12-13 21:20:00,9.7,9.4,489,3.6,72.83,15.4,1289,0
2021-12-13 21:25:00,9.28,9.15,489,3.68,71.33,14.98,1289,0
2021-12-13 21:25:00,9.28,9.15,489,3.68,71.33,14.98,1289,0
2021-12-13 21:30:00,9.12,8.93,489,3.7,71,14.82,1289,0
2021-12-13 21:30:00,9.12,8.93,489,3.7,71,14.82,1289,0
2021-12-13 21:35:00,9.35,8.9,489.83,3.78,71,15.05,1289,0.83
2021-12-13 21:35:00,9.35,8.9,489.83,3.78,71,15.05,1289,0.83
2021-12-13 21:40:00,9.48,9.07,490,3.8,71,15.27,1289,1
2021-12-13 21:40:00,9.48,9.07,490,3.8,71,15.27,1289,1
2021-12-13 21:45:00,9.58,9.27,490,3.72,71.83,15.38,1289,0.17
2021-12-13 21:45:00,9.58,9.27,490,3.72,71.83,15.38,1289,0.17
2021-12-13 21:50:00,9.68,9.3,494.17,3.7,72,15.4,1289,0
2021-12-13 21:50:00,9.68,9.3,494.17,3.7,72,15.4,1289,0
2021-12-13 21:55:00,9.7,9.38,495,3.62,72.83,15.4,1289,0
2021-12-13 21:55:00,9.7,9.38,495,3.62,72.83,15.4,1289,0
2021-12-13 22:00:00,9.2,9.07,495.83,3.68,71.33,15.07,1289,0
2021-12-13 22:00:00,9.2,9.07,495.83,3.68,71.33,15.07,1289,0
2021-12-13 22:05:00,9.1,8.83,495.17,3.78,70.17,14.83,1289,0
2021-12-13 22:05:00,9.1,8.83,495.17,3.78,70.17,14.83,1289,0
2021-12-13 22:10:00,9.35,8.88,495,3.8,70.83,15.05,1289,0
2021-12-13 22:10:00,9.35,8.88,495,3.8,70.83,15.05,1289,0
2021-12-13 22:15:00,9.4,9.07,495,3.8,71,15.27,1289,0
2021-12-13 22:15:00,9.4,9.07,495,3.8,71,15.27,1289,0
2021-12-13 22:20:00,9.57,9.18,495,3.72,71.83,15.38,1289,0
2021-12-13 22:20:00,9.57,9.18,495,3.72,71.83,15.38,1289,0
2021-12-13 22:25:00,9.6,9.28,495.83,3.7,72,15.32,1289,0
2021-12-13 22:25:00,9.6,9.28,495.83,3.7,72,15.32,1289,0
2021-12-13 22:30:00,9.52,9.3,496,3.7,72,15.3,1289,0
2021-12-13 22:30:00,9.52,9.3,496,3.7,72,15.3,1289,0
2021-12-13 22:35:00,9.42,9.13,500.99,3.78,71.17,15.22,1289,0
2021-12-13 22:35:00,9.42,9.13,500.99,3.78,71.17,15.22,1289,0
2021-12-13 22:40:00,9.4,9.02,502,3.8,71,15.2,1289,0
2021-12-13 22:40:00,9.4,9.02,502,3.8,71,15.2,1289,0
2021-12-13 22:45:00,9.4,9,502,3.8,71,15.2,1289,0
2021-12-13 22:45:00,9.4,9,502,3.8,71,15.2,1289,0
2021-12-13 22:50:00,9.48,9.17,502,3.8,71,15.28,1289,0
2021-12-13 22:50:00,9.48,9.17,502,3.8,71,15.28,1289,0
2021-12-13 22:55:00,9.58,9.28,502,3.72,71.83,15.38,1289,0
2021-12-13 22:55:00,9.58,9.28,502,3.72,71.83,15.38,1289,0
2021-12-13 23:00:00,9.6,9.3,502.83,3.7,72,15.4,1289,0
2021-12-13 23:00:00,9.6,9.3,502.83,3.7,72,15.4,1289,0
2021-12-13 23:05:00,9.52,9.22,503,3.62,72,15.23,1289,0
2021-12-13 23:05:00,9.52,9.22,503,3.62,72,15.23,1289,0
2021-12-13 23:10:00,9.5,9.12,502.17,3.6,72,15.03,1289,0
2021-12-13 23:10:00,9.5,9.12,502.17,3.6,72,15.03,1289,0
2021-12-13 23:15:00,9.5,9.1,502.83,3.52,72.83,14.92,1289,0
2021-12-13 23:15:00,9.5,9.1,502.83,3.52,72.83,14.92,1289,0
2021-12-13 23:20:00,9.5,9.1,503,3.5,73,14.9,1289,0
2021-12-13 23:20:00,9.5,9.1,503,3.5,73,14.9,1289,0
2021-12-13 23:25:00,9.5,9.1,507.96,3.58,72.17,15.07,1289,0
2021-12-13 23:25:00,9.5,9.1,507.96,3.58,72.17,15.07,1289,0
2021-12-13 23:30:00,9.67,9.18,504.04,3.6,72,15.27,1289,0
2021-12-13 23:30:00,9.67,9.18,504.04,3.6,72,15.27,1289,0
2021-12-13 23:35:00,9.7,9.37,503,3.68,72,15.38,1289,0
2021-12-13 23:35:00,9.7,9.37,503,3.68,72,15.38,1289,0
2021-12-13 23:40:00,9.7,9.32,503,3.7,72,15.4,1289,0
2021-12-13 23:40:00,9.7,9.32,503,3.7,72,15.4,1289,0
2021-12-13 23:45:00,9.2,8.97,513.75,3.78,71.17,14.99,1289,0
2021-12-13 23:45:00,9.2,8.97,513.75,3.78,71.17,14.99,1289,0
2021-12-13 23:50:00,8.93,8.73,510.21,3.72,70.17,14.65,1289,0
2021-12-13 23:50:00,8.93,8.73,510.21,3.72,70.17,14.65,1289,0
2021-12-13 23:55:00,9.15,8.7,509,3.7,70.83,14.77,1289,0
2021-12-13 23:55:00,9.15,8.7,509,3.7,70.83,14.77,1289,0
2021-12-14 00:00:00,9.28,8.87,509,3.7,71,14.97,1289,0
2021-12-14 00:00:00,9.28,8.87,509,3.7,71,14.97,1289,0
2021-12-14 00:05:00,9.47,9.15,509,3.7,71.83,15.17,1289,0
2021-12-14 00:05:00,9.47,9.15,509,3.7,71.83,15.17,1289,0
2021-12-14 00:10:00,9.58,9.28,509.83,3.7,72,15.37,1289,0
2021-12-14 00:10:00,9.58,9.28,509.83,3.7,72,15.37,1289,0
2021-12-14 00:15:00,9.68,9.3,510,3.78,72,15.48,1289,0
2021-12-14 00:15:00,9.68,9.3,510,3.78,72,15.48,1289,0
2021-12-14 00:20:00,9.45,9.13,514.96,3.72,72,15.17,1289,0
2021-12-14 00:20:00,9.45,9.13,514.96,3.72,72,15.17,1289,0
2021-12-14 00:25:00,8.9,8.77,516,3.62,71.17,14.52,1289,0
2021-12-14 00:25:00,8.9,8.77,516,3.62,71.17,14.52,1289,0
2021-12-14 00:30:00,9.05,8.7,516,3.6,71,14.48,1289,0
2021-12-14 00:30:00,9.05,8.7,516,3.6,71,14.48,1289,0
2021-12-14 00:35:00,9.18,8.78,516,3.77,71,14.83,1289,0
2021-12-14 00:35:00,9.18,8.78,516,3.77,71,14.83,1289,0
2021-12-14 00:40:00,9.37,8.88,516.83,3.72,71,15.07,1289,0
2021-12-14 00:40:00,9.37,8.88,516.83,3.72,71,15.07,1289,0
2021-12-14 00:45:00,9.48,9.07,517,3.78,71,15.18,1289,0
2021-12-14 00:45:00,9.48,9.07,517,3.78,71,15.18,1289,0
2021-12-14 00:50:00,9.58,9.1,517,3.8,71,15.37,1289,0
2021-12-14 00:50:00,9.58,9.1,517,3.8,71,15.37,1289,0
2021-12-14 00:55:00,9.6,9.18,521.13,3.72,71.83,15.4,1289,0.83
2021-12-14 00:55:00,9.6,9.18,521.13,3.72,71.83,15.4,1289,0.83
2021-12-14 01:00:00,9.52,9.2,522,3.7,72,15.32,1289,1
2021-12-14 01:00:00,9.52,9.2,522,3.7,72,15.32,1289,1
2021-12-14 01:05:00,9.42,9.12,522,3.62,72,15.14,1289,1.79
2021-12-14 01:05:00,9.42,9.12,522,3.62,72,15.14,1289,1.79
2021-12-14 01:10:00,9.4,9.1,522,3.6,72,15.02,1289,1.22
2021-12-14 01:10:00,9.4,9.1,522,3.6,72,15.02,1289,1.22
2021-12-14 01:15:00,9.4,9.1,522.78,3.6,72,15.08,1289,0.22
2021-12-14 01:15:00,9.4,9.1,522.78,3.6,72,15.08,1289,0.22
2021-12-14 01:20:00,9.56,9.18,523,3.6,72,15.18,1289,0
2021-12-14 01:20:00,9.56,9.18,523,3.6,72,15.18,1289,0
2021-12-14 01:25:00,9.6,9.28,527.68,3.6,72,15.28,1289,0
2021-12-14 01:25:00,9.6,9.28,527.68,3.6,72,15.28,1289,0
2021-12-14 01:30:00,9.68,9.38,524.32,3.68,72,15.46,1289,0
2021-12-14 01:30:00,9.68,9.38,524.32,3.68,72,15.46,1289,0
2021-12-14 01:35:00,9.62,9.32,527.68,3.7,72,15.42,1289,0
2021-12-14 01:35:00,9.62,9.32,527.68,3.7,72,15.42,1289,0
2021-12-14 01:40:00,9.21,8.99,529,3.7,71.22,14.93,1289,0
2021-12-14 01:40:00,9.21,8.99,529,3.7,71.22,14.93,1289,0
2021-12-14 01:45:00,9.1,8.82,529,3.62,71,14.64,1289,0
2021-12-14 01:45:00,9.1,8.82,529,3.62,71,14.64,1289,0
2021-12-14 01:50:00,9.26,8.8,529,3.68,71,14.76,1289,0
2021-12-14 01:50:00,9.26,8.8,529,3.68,71,14.76,1289,0
2021-12-14 01:55:00,9.38,8.88,529.78,3.7,71.78,14.96,1289,0
2021-12-14 01:55:00,9.38,8.88,529.78,3.7,71.78,14.96,1289,0
2021-12-14 02:00:00,9.48,9.06,524.54,3.7,72,15.16,1289,0
2021-12-14 02:00:00,9.48,9.06,524.54,3.7,72,15.16,1289,0
2021-12-14 02:05:00,9.58,9.26,533.14,3.7,72,15.36,1289,0
2021-12-14 02:05:00,9.58,9.26,533.14,3.7,72,15.36,1289,0
2021-12-14 02:10:00,9.68,9.3,531.32,3.7,72,15.48,1289,0
2021-12-14 02:10:00,9.68,9.3,531.32,3.7,72,15.48,1289,0
2021-12-14 02:15:00,9.47,9.14,530,3.62,72,15.11,1289,0
2021-12-14 02:15:00,9.47,9.14,530,3.62,72,15.11,1289,0
2021-12-14 02:20:00,9.01,8.87,534.68,3.6,71.22,14.53,1289,0
2021-12-14 02:20:00,9.01,8.87,534.68,3.6,71.22,14.53,1289,0
2021-12-14 02:25:00,9.13,8.72,536,3.6,71,14.56,1289,0
2021-12-14 02:25:00,9.13,8.72,536,3.6,71,14.56,1289,0
2021-12-14 02:30:00,9.2,8.78,536,3.68,71,14.76,1289,0
2021-12-14 02:30:00,9.2,8.78,536,3.68,71,14.76,1289,0
2021-12-14 02:35:00,9.28,8.96,536,3.7,71,14.96,1289,0
2021-12-14 02:35:00,9.28,8.96,536,3.7,71,14.96,1289,0
2021-12-14 02:40:00,9.46,9.08,536,3.78,71,15.16,1289,0
2021-12-14 02:40:00,9.46,9.08,536,3.78,71,15.16,1289,0
2021-12-14 02:45:00,9.58,9.1,536,3.8,71,15.36,1289,0
2021-12-14 02:45:00,9.58,9.1,536,3.8,71,15.36,1289,0
2021-12-14 02:50:00,9.68,9.26,541.46,3.72,71.78,15.4,1289,0
2021-12-14 02:50:00,9.68,9.26,541.46,3.72,71.78,15.4,1289,0
2021-12-14 02:55:00,9.54,9.3,543,3.62,72,15.24,1289,0.78
